time,lat,lon
2025-10-26 06:28:49,71.68415,-156.61774
2025-10-26 12:32:16,71.7394,-156.62592
2025-10-26 18:34:46,71.71248,-156.61183
2025-10-27 00:45:44,71.76628,-156.36615
2025-10-27 06:42:50,71.70529,-156.30617
2025-10-27 12:41:18,71.710846,-156.1294
2025-10-27 18:42:13,71.66594,-156.0832
2025-10-28 00:45:00,71.68512,-155.8966
2025-10-28 06:34:45,71.571236,-156.04459
2025-10-28 12:37:47,71.60649,-155.8611
2025-10-28 18:42:02,71.64161,-155.76796
2025-10-29 00:49:12,71.66502,-155.63835
2025-10-29 06:27:13,71.48277,-156.04578
2025-10-29 12:44:50,71.56655,-155.84001
2025-10-29 18:38:45,71.53746,-156.04982
2025-10-30 00:45:32,71.65545,-155.89313
