9/30/14	22.106121	71.7910178
10/31/14	17.245426	63.0417668
11/30/14	5.2271285	41.4088313
12/31/14	3.4680014	38.24240252
1/31/15	1.7404828	35.13286904
2/28/15	0.21210785	32.38179413
3/31/15	9.280162	48.7042916
4/30/15	15.129949	59.2339082
5/31/15	17.347878	63.2261804
6/30/15	25.699406	78.2589308
7/31/15	27.191557	80.9448026
8/31/15	25.206438	77.3715884
9/30/15	23.880663	74.9851934
10/31/15	16.075888	60.9365984
11/30/15	9.744453	49.5400154
12/31/15	6.1598964	43.08781352
1/31/16	1.0095786	33.81724148
2/29/16	6.742214	44.1359852
3/31/16	11.152148	52.0738664
4/30/16	14.865257	58.7574626
5/31/16	17.822964	64.0813352
6/30/16	26.063948	78.9151064
7/31/16	27.663128	81.7936304
8/31/16	25.931171	78.6761078
9/30/16	22.65833	72.784994
10/31/16	18.021261	64.4382698
11/30/16	11.622218	52.9199924
12/31/16	1.1964726	34.15365068
1/31/17	2.7602675	36.9684815
2/28/17	7.7867794	46.01620292
3/31/17	10.7998705	51.4397669
4/30/17	14.27405	57.69329
5/31/17	18.408106	65.1345908
6/30/17	24.968985	76.944173
7/31/17	27.321096	81.1779728
8/31/17	23.60127	74.482286
9/30/17	21.280739	70.3053302
10/31/17	15.799963	60.4399334
11/30/17	9.415739	48.9483302
12/31/17	2.9379	37.28822
1/31/18	1.3701736	34.46631248
2/28/18	3.3361099	38.00499782
3/31/18	10.731851	51.3173318
4/30/18	11.720047	53.0960846
5/31/18	24.170746	75.5073428
6/30/18	27.348349	81.2270282
7/31/18	28.015713	82.4282834
8/31/18	26.837475	80.307455
9/30/18	23.146318	73.6633724
10/31/18	15.054586	59.0982548
11/30/18	5.8219566	42.47952188
12/31/18	3.8144202	38.86595636
1/31/19	2.386384	36.2954912
2/28/19	2.21632	35.989376
3/31/19	7.685611	45.8340998
4/30/19	15.417952	59.7523136
5/31/19	18.900944	66.0216992
6/30/19	24.666643	76.3999574
7/31/19	27.329025	81.192245
8/31/19	26.96204	80.531672
9/30/19	26.036207	78.8651726
10/31/19	13.243327	55.8379886
11/30/19	7.4540043	45.41720774
12/31/19	4.8648195	40.7566751
1/31/20	4.2345796	39.62224328
2/29/20	4.3465943	39.82386974
3/31/20	11.4178095	52.5520571
4/30/20	13.735444	56.7237992
5/31/20	18.841757	65.9151626
6/30/20	26.629587	79.9332566
7/31/20	27.634272	81.7416896
8/31/20	25.63103	78.135854
9/30/20	20.980932	69.7656776
10/31/20	15.904925	60.628865
11/30/20	11.331832	52.3972976
12/31/20	4.0022206	39.20399708
1/31/21	3.3708465	38.0675237
2/28/21	-1.8992027	28.58143514
3/31/21	11.599147	52.8784646
4/30/21	13.730332	56.7145976
5/31/21	18.002235	64.404023
6/30/21	25.349644	77.6293592
7/31/21	26.549849	79.7897282
8/31/21	27.631124	81.7360232
9/30/21	25.55623	78.001214
10/31/21	17.740599	63.9330782
11/30/21	10.010319	50.0185742
12/31/21	8.4598465	47.2277237
1/31/22	1.2032951	34.16593118
2/28/22	2.3651676	36.25730168
3/31/22	9.405862	48.9305516
4/30/22	13.230372	55.8146696
